754494359	754494359	1	0	1656563662	0	0
863062599	863062599	1	0	1656563662	0	0
158302146	158302146	1	0	1656563662	0	0
192499947	192499947	1	0	1656563662	0	0
483681642	483681642	1	0	1656563699	0	0
206355208	206355208	1	1984863188	1656563663	1656692924	1656692924
217180238	217180238	1	0	1656563667	0	0
605640121	605640121	1	0	1656563846	1656597032	1656597035
